repeat,model,RMSE,MAE,R2,NRMSE,sMAPE
13,CMGT-DINO,293.07011604622505,213.5718137244703,0.4540409351282184,0.18711579635832407,37.291277416896015
14,DINOv3 Static Image ExtraTrees,334.14671064426443,244.47093104657026,0.3412051283764227,0.2073384900994443,34.09406585010787
14,Phenotype-only ExtraTrees,345.56154456406813,266.7989259444444,0.29542595242546066,0.21442141012910657,39.76991144772272
14,Environment-only ExtraTrees,335.91371253566666,259.28964760988384,0.3342191568550803,0.208434917185199,37.36449892132354
14,Static Early Fusion ExtraTrees,311.7882980762198,224.8852197619048,0.4264180818584563,0.19346506457943646,33.263993954343825
14,Static Early Fusion XGBoost,323.87114987738994,232.06010405040922,0.3811001810588198,0.2009624906163998,35.26034655264592
14,Static Early Fusion CatBoost,319.14959487056626,237.36009868705787,0.3990139045758413,0.19803275928925682,35.72796385257008
14,Static Early Fusion HistGB,322.98657723017493,240.46944605949398,0.3844763028540602,0.20041361208127012,36.91000106159565
14,Trajectory Fusion ExtraTrees,280.0357840220308,215.86456547619042,0.5372963871384027,0.17376258626335989,32.73454941789698
14,CMGT-DINO,302.2229284214825,227.5917946614866,0.4610721239897779,0.18752973965095712,34.32779524984578
15,DINOv3 Static Image ExtraTrees,357.5558593158087,259.8258844208751,0.30594861298067,0.2167005207974598,43.71135764963053
15,Phenotype-only ExtraTrees,372.0246618189846,272.9404425413833,0.24864135263235787,0.22546949201150582,46.66515853648684
15,Environment-only ExtraTrees,368.60471974599307,275.58061702925744,0.2623920117183285,0.2233967998460564,44.68375748987533
15,Static Early Fusion ExtraTrees,357.63226222925476,254.83643880952366,0.3056519700245608,0.21674682559348774,44.973025853044746
15,Static Early Fusion XGBoost,372.39616249764055,264.1189962477911,0.24714000261649094,0.22569464393796396,45.591470159662116
15,Static Early Fusion CatBoost,379.80025147705896,270.71402035415906,0.2169052293708177,0.23018197059215695,46.16340534241972
15,Static Early Fusion HistGB,365.02156529453504,264.54256187953814,0.2766626776590032,0.221225191087597,46.96735510734246
15,Trajectory Fusion ExtraTrees,331.88286139200665,229.09907480158745,0.4020381463767826,0.20114112811636767,41.510333890717135
15,CMGT-DINO,319.4762826343874,226.775731640959,0.4459090297199879,0.1936219894753863,40.58469516713362
16,DINOv3 Static Image ExtraTrees,288.36650347107303,223.63285702766782,0.4193559385520088,0.17476757786125638,38.47113578026598
